[2024-10-10 23:48:29.580] [multi_sink] [info] Action: Join | Nickname: aa | Result: Success
[2024-10-10 23:48:29.913] [multi_sink] [info] Action: Login | Nickname: aa | Result: Success
[2024-10-10 23:48:29.920] [multi_sink] [info] Action: Spawn | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (100, 100, 500, Yaw: 50) | Result: Success
[2024-10-10 23:50:16.120] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:16.121] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:16.453] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:16.454] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:16.787] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:16.788] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:17.120] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:17.121] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:17.453] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:17.454] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:17.787] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:17.788] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:18.120] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:18.121] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:18.453] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:18.454] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:18.787] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:18.788] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:19.120] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:19.121] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:19.403] [multi_sink] [info] Action: Spawn | Entity: CREATURE_TYPE_MONSTER (ObjectId: 9) | Nickname: WeakMonster | Position: (2000, 1000, 88, Yaw: 60) | Result: Success
